entity_a,entity_b,source_flags,n_assertions,needs_review,region,source,quote,notes,entity_a_polygon_source,entity_a_polygon_id,entity_a_display_name,entity_a_match_method,entity_a_resolve_source,entity_b_polygon_source,entity_b_polygon_id,entity_b_display_name,entity_b_match_method,entity_b_resolve_source,homeland_complete
MPEZENI,NYAMWEZI,icmid_jr_pair,1,0,East Africa,R_E_MOREAU_1944.pdf,"Ngoni with Yao, Wemba, Ngindo, Nyakyusa, Kinga, Bena, Makonde, Mwera, Mbunga, Ha, Nyamwezi, Sukuma, Hehe, Kami, Luguru, Gogo, Nyiramba, Zaramu. Zigua with Nyamwezi, Sukuma, Kami, Luguru, Hehe, Gogo, and Zaramu. Digo with Zaramu, Kami, and Luguru.",Also called Ngoni,murdock,MPEZENI,Mpezeni,index,ethnic_entity_index,murdock,NYAMWEZI,Nyamwezi,index,ethnic_entity_index,1
MPEZENI,Sukuma,icmid_jr_pair,1,0,East Africa,R_E_MOREAU_1944.pdf,"Ngoni with Yao, Wemba, Ngindo, Nyakyusa, Kinga, Bena, Makonde, Mwera, Mbunga, Ha, Nyamwezi, Sukuma, Hehe, Kami, Luguru, Gogo, Nyiramba, Zaramu. Zigua with Nyamwezi, Sukuma, Kami, Luguru, Hehe, Gogo, and Zaramu. Digo with Zaramu, Kami, and Luguru.",Also called Ngoni,murdock,MPEZENI,Mpezeni,index,ethnic_entity_index,murdock,SUKUMA,Sukuma,index,ethnic_entity_index,1
MPEZENI,YAO,icmid_jr_pair,1,0,East Africa,R_E_MOREAU_1944.pdf,"Ngoni with Yao, Wemba, Ngindo, Nyakyusa, Kinga, Bena, Makonde, Mwera, Mbunga, Ha, Nyamwezi, Sukuma, Hehe, Kami, Luguru, Gogo, Nyiramba, Zaramu. Zigua with Nyamwezi, Sukuma, Kami, Luguru, Hehe, Gogo, and Zaramu. Digo with Zaramu, Kami, and Luguru.",Also called Ngoni,murdock,MPEZENI,Mpezeni,index,ethnic_entity_index,murdock,YAO,Yao,index,ethnic_entity_index,1
MPEZENI,ZARAMO,icmid_jr_pair,1,0,East Africa,R_E_MOREAU_1944.pdf,"Ngoni with Yao, Wemba, Ngindo, Nyakyusa, Kinga, Bena, Makonde, Mwera, Mbunga, Ha, Nyamwezi, Sukuma, Hehe, Kami, Luguru, Gogo, Nyiramba, Zaramu.",MPEZENI= Ngoni,murdock,MPEZENI,Mpezeni,index,ethnic_entity_index,murdock,ZARAMO,Zaramo,index,ethnic_entity_index,1
Mwera,NGONI,icmid_jr_pair,1,0,East Africa,R_E_MOREAU_1944.pdf,"Fifteen of the seventeen tribes investigated claim external utani as follows: Yao' with Ngoni, Langulu, and Potola (the last two in Southern Nyasaland). Ngoni with Yao, Wemba, Ngindo, Nyakyusa, Kinga, Bena, Makonde, Mwera, Mbunga, Ha, Nyamwezi, Sukuma, Hehe, Kami, Luguru, Gogo, Nyiramba, Zaramu. ALSO; Sumbwa (often regarded as Nyamwezi by distant tribes) with Ngoni, Gogo,Zaramu, Zigua. Nyamwezi with Ngoni, Gogo, Kami, Kaguru, Sagara, Zaramu, and Zigua.Zaramu with Ngoni, Mbunga, Nyamwezi, Sukuma, Zigua, Digo, arid Doe. Zigua with Nyamwezi, Sukuma, Kami, Luguru, Hehe, Gogo, and Zaramu. Nyiramba with Masai, Mbulu, Mangati, Mbugwe, Nyaturu, Gogo, and certain of the Nyamwezi.",Nyiramba are the people of this region,murdock,MWERA,MWERA,gis_exact,gis:murdock,greg,ANGONI,Ngoni,index,ethnic_entity_index,1
Nab(ə)rug,Yam(ə)l(ə)g,llm_ehraf,1,0,WesternAfrica,/Tallensi_Fortes_93_NK,Next time a similar party of relatives-in-law bound for Tongo from Nab(ə)rug passed through Yam(ə)l(ə)g they would be waylaid and robbed in the same way.,"Yam(ə)l(ə)g people waylaid Nab(ə)rug parties as a customary, accepted practical joke.",,,Nab(ə)rug,,,,,Yam(ə)l(ə)g,,,0
Ngindo,NGONI,icmid_jr_pair,1,0,East Africa,R_E_MOREAU_1944.pdf,"Fifteen of the seventeen tribes investigated claim external utani as follows: Yao' with Ngoni, Langulu, and Potola (the last two in Southern Nyasaland). Ngoni with Yao, Wemba, Ngindo, Nyakyusa, Kinga, Bena, Makonde, Mwera, Mbunga, Ha, Nyamwezi, Sukuma, Hehe, Kami, Luguru, Gogo, Nyiramba, Zaramu. ALSO; Sumbwa (often regarded as Nyamwezi by distant tribes) with Ngoni, Gogo,Zaramu, Zigua. Nyamwezi with Ngoni, Gogo, Kami, Kaguru, Sagara, Zaramu, and Zigua.Zaramu with Ngoni, Mbunga, Nyamwezi, Sukuma, Zigua, Digo, arid Doe. Zigua with Nyamwezi, Sukuma, Kami, Luguru, Hehe, Gogo, and Zaramu. Nyiramba with Masai, Mbulu, Mangati, Mbugwe, Nyaturu, Gogo, and certain of the Nyamwezi.",Nyiramba are the people of this region,murdock,NGINDO,NGINDO,gis_exact,gis:murdock,greg,ANGONI,Ngoni,index,ethnic_entity_index,1
Ngindo,NYASA,icmid_jr_pair,1,0,East Africa,R_E_MOREAU_1944.pdf,Ngindo with Ngoni (and some Nyasa tribes).,,murdock,NGINDO,NGINDO,gis_exact,gis:murdock,murdock,NYASA,NYASA,gis_exact,gis:murdock,1
Ngoni,Nyakyusa,icmid_jr_pair;llm_ehraf,2,0,EasternAfrica,/NyakyusaandNgonde_Wilson_1977_170_KS | R_E_MOREAU_1944.pdf,"The Ngoni were spoken of as equals who, without question, could be joking partners of Nyakyusa at labour centres (M. Wilson 1957b). | Fifteen of the seventeen tribes investigated claim external utani as follows: Yao' with Ngoni, Langulu, and Potola (the last two in Southern Nyasaland). Ngoni with Yao, Wemba, Ngindo, Nyakyusa, Kinga, Bena, Makonde, Mwera, Mbunga, Ha, Nyamwezi, Sukuma, Hehe, Kami, Luguru, Gogo, Nyiramba, Zaramu. ALSO; Sumbwa (often regarded as Nyamwezi by distant tribes) with Ngoni, Gogo,Zaramu, Zigua. Nyamwezi with Ngoni, Gogo, Kami, Kaguru, Sagara, Zaramu, and Zigua.Zaramu with Ngoni, Mbunga, Nyamwezi, Sukuma, Zigua, Digo, arid Doe. Zigua with Nyamwezi, Sukuma, Kami, Luguru, Hehe, Gogo, and Zaramu. Nyiramba with Masai, Mbulu, Mangati, Mbugwe, Nyaturu, Gogo, and certain of the Nyamwezi.",Text states Nyakyusa and Ngoni were recurring joking partners at labour centres (institutionalized cross-group teasing). | Nyiramba are the people of this region,greg,ANGONI,Ngoni,index,ethnic_entity_index,murdock,NYAKYUSA,Nyakyusa,index,ethnic_entity_index,1
NGONI,Nyamwezi,icmid_jr_pair,1,0,East Africa,R_E_MOREAU_1944.pdf,"Fifteen of the seventeen tribes investigated claim external utani as follows: Yao' with Ngoni, Langulu, and Potola (the last two in Southern Nyasaland). Ngoni with Yao, Wemba, Ngindo, Nyakyusa, Kinga, Bena, Makonde, Mwera, Mbunga, Ha, Nyamwezi, Sukuma, Hehe, Kami, Luguru, Gogo, Nyiramba, Zaramu. ALSO; Sumbwa (often regarded as Nyamwezi by distant tribes) with Ngoni, Gogo,Zaramu, Zigua. Nyamwezi with Ngoni, Gogo, Kami, Kaguru, Sagara, Zaramu, and Zigua.Zaramu with Ngoni, Mbunga, Nyamwezi, Sukuma, Zigua, Digo, arid Doe. Zigua with Nyamwezi, Sukuma, Kami, Luguru, Hehe, Gogo, and Zaramu. Nyiramba with Masai, Mbulu, Mangati, Mbugwe, Nyaturu, Gogo, and certain of the Nyamwezi.",Nyiramba are the people of this region,greg,ANGONI,Ngoni,index,ethnic_entity_index,murdock,NYAMWEZI,Nyamwezi,index,ethnic_entity_index,1
NGONI,Sukuma,icmid_jr_pair,1,0,East Africa,R_E_MOREAU_1944.pdf,"Fifteen of the seventeen tribes investigated claim external utani as follows: Yao' with Ngoni, Langulu, and Potola (the last two in Southern Nyasaland). Ngoni with Yao, Wemba, Ngindo, Nyakyusa, Kinga, Bena, Makonde, Mwera, Mbunga, Ha, Nyamwezi, Sukuma, Hehe, Kami, Luguru, Gogo, Nyiramba, Zaramu. ALSO; Sumbwa (often regarded as Nyamwezi by distant tribes) with Ngoni, Gogo,Zaramu, Zigua. Nyamwezi with Ngoni, Gogo, Kami, Kaguru, Sagara, Zaramu, and Zigua.Zaramu with Ngoni, Mbunga, Nyamwezi, Sukuma, Zigua, Digo, arid Doe. Zigua with Nyamwezi, Sukuma, Kami, Luguru, Hehe, Gogo, and Zaramu. Nyiramba with Masai, Mbulu, Mangati, Mbugwe, Nyaturu, Gogo, and certain of the Nyamwezi.",Nyiramba are the people of this region,greg,ANGONI,Ngoni,index,ethnic_entity_index,murdock,SUKUMA,Sukuma,index,ethnic_entity_index,1
NGONI,SUMBWA,icmid_jr_pair,1,0,East Africa,R_E_MOREAU_1944.pdf,"Fifteen of the seventeen tribes investigated claim external utani as follows: Yao' with Ngoni, Langulu, and Potola (the last two in Southern Nyasaland). Ngoni with Yao, Wemba, Ngindo, Nyakyusa, Kinga, Bena, Makonde, Mwera, Mbunga, Ha, Nyamwezi, Sukuma, Hehe, Kami, Luguru, Gogo, Nyiramba, Zaramu. ALSO; Sumbwa (often regarded as Nyamwezi by distant tribes) with Ngoni, Gogo,Zaramu, Zigua. Nyamwezi with Ngoni, Gogo, Kami, Kaguru, Sagara, Zaramu, and Zigua.Zaramu with Ngoni, Mbunga, Nyamwezi, Sukuma, Zigua, Digo, arid Doe. Zigua with Nyamwezi, Sukuma, Kami, Luguru, Hehe, Gogo, and Zaramu. Nyiramba with Masai, Mbulu, Mangati, Mbugwe, Nyaturu, Gogo, and certain of the Nyamwezi.",Nyiramba are the people of this region,greg,ANGONI,Ngoni,index,ethnic_entity_index,murdock,SUMBWA,Sumbwa,index,ethnic_entity_index,1
Ngoni,YAO,icmid_jr_pair,1,0,East Africa,R_E_MOREAU_1944.pdf,"Fifteen of the seventeen tribes investigated claim external utani as follows: Yao' with Ngoni, Langulu, and Potola (the last two in Southern Nyasaland). Ngoni with Yao, Wemba, Ngindo, Nyakyusa, Kinga, Bena, Makonde, Mwera, Mbunga, Ha, Nyamwezi, Sukuma, Hehe, Kami, Luguru, Gogo, Nyiramba, Zaramu. ALSO; Sumbwa (often regarded as Nyamwezi by distant tribes) with Ngoni, Gogo,Zaramu, Zigua. Nyamwezi with Ngoni, Gogo, Kami, Kaguru, Sagara, Zaramu, and Zigua.Zaramu with Ngoni, Mbunga, Nyamwezi, Sukuma, Zigua, Digo, arid Doe. Zigua with Nyamwezi, Sukuma, Kami, Luguru, Hehe, Gogo, and Zaramu. Nyiramba with Masai, Mbulu, Mangati, Mbugwe, Nyaturu, Gogo, and certain of the Nyamwezi.",Nyiramba are the people of this region,greg,ANGONI,Ngoni,index,ethnic_entity_index,murdock,YAO,Yao,index,ethnic_entity_index,1
NGONI,ZARAMO,icmid_jr_pair,1,0,East Africa,R_E_MOREAU_1944.pdf,"Ngoni with Yao, Wemba, Ngindo, Nyakyusa, Kinga, Bena, Makonde, Mwera, Mbunga, Ha, Nyamwezi, Sukuma, Hehe, Kami, Luguru, Gogo, Nyiramba, Zaramu.",Zaramo= Zaramu,greg,ANGONI,Ngoni,index,ethnic_entity_index,murdock,ZARAMO,Zaramo,index,ethnic_entity_index,1
Nri,Onitsha,llm_ehraf,1,0,WesternAfrica,/Igbo_Henderson_297_NK,"These patterns suggest a structured ambiguity in the relations between the Onitsha and Nri kings. By early exploratory times a kind of joking relationship had developed between the two, in which the king of Onitsha permitted the king of Nri to sacrifice at the major shrines to land and river in recognition of his spiritual superiority, but seized the latter's followers for ransom as a sign of his superior strength.",Text explicitly describes a recurrent joking relationship between Onitsha and Nri kings across communities.,,,Nri,,,,,Onitsha,,,0
Nyakyusa,SANGU,icmid_jr_pair,1,0,East Africa,R_E_MOREAU_1944.pdf,"Nyakyusa with Ngoni (especially), Sangu, Hehe, and Gogo. Mbunga with Yao (one branch), Ngoni, Pogoro, Makonde, Rufiji, Mawia, Kinga, Nyika, Hehe, Sangu, Gogo, Sagara, Vidunda, Kami, and Zaramu. Ha with Ngoni and certain Nyamwezi.",,murdock,NYAKYUSA,Nyakyusa,index,ethnic_entity_index,murdock,SANGU,SANGU,gis_exact,gis:murdock,1
Nyamwezi,SAGARA,icmid_jr_pair,1,0,East Africa,R_E_MOREAU_1944.pdf,"Nyamwezi with Ngoni, Gogo, Kami, Kaguru, Sagara, Zaramu, and Zigua.",,murdock,NYAMWEZI,Nyamwezi,index,ethnic_entity_index,murdock,SAGARA,SAGARA,gis_exact,gis:murdock,1
NYAMWEZI,ZARAMO,icmid_jr_pair,1,0,East Africa,R_E_MOREAU_1944.pdf,"Nyamwezi with Ngoni, Gogo, Kami, Kaguru, Sagara, Zaramu, and Zigua.",Zaramo= Zaramu,murdock,NYAMWEZI,Nyamwezi,index,ethnic_entity_index,murdock,ZARAMO,Zaramo,index,ethnic_entity_index,1
Nyamwezi,ZIGULA,icmid_jr_pair,1,0,East Africa,R_E_MOREAU_1944.pdf,"Zigua with Nyamwezi, Sukuma, Kami, Luguru, Hehe, Gogo, and Zaramu.",,murdock,NYAMWEZI,Nyamwezi,index,ethnic_entity_index,murdock,ZIGULA,Zigua,registry,synced from ethnic_entity_index,1
Nyika,SAGARA,icmid_jr_pair,1,0,East Africa,SAGARA_Stephen A Lucas_1974,"The central proposition that this paper is directed to examine is the degree to which utani provides an ideological framework which justifies differential access to resources while affirming social equality of the participants ; Mbunga with Yao (one branch), Ngoni, Pogoro, Makonde, Rufiji, Mawia, Kinga,Nyika, Hehe, Sangu, Gogo, Sagara, Vidunda, Kami, and Zaramu.",on Moreau pp.387-388,,,Nyika,,,murdock,SAGARA,SAGARA,gis_exact,gis:murdock,0
PARE,TEITA,icmid_jr_pair,1,0,East Africa,R_E_MOREAU_1944.pdf,Chagga with Pare. (Pare are said to have utani also with Teita.),,murdock,PARE,PARE,gis_exact,gis:murdock,murdock,TEITA,Teita,index,ethnic_entity_index,1
Peul (Djawambé),Tuaregs,keerthana_analysis,1,0,BurkinaFaso,,,,geopr,PEUL,Peul (Djawambé),index,ethnic_entity_index,greg,TUAREGS,Tuaregs,index,ethnic_entity_index,1
Peul (peul siloubè),Peul (Toucouleurs),keerthana_analysis,1,0,BurkinaFaso,,,,geopr,PEUL,Peul (peul siloubè),index,ethnic_entity_index,geopr,PEUL,Peul (Toucouleurs),index,ethnic_entity_index,1
Potola,YAO,icmid_jr_pair,1,0,East Africa,R_E_MOREAU_1944.pdf,"Yao with Ngoni, Langulu, and Potola (the last two in Southern Nyasaland)",,,,Potola,,,murdock,YAO,Yao,index,ethnic_entity_index,0
Punu,VILI,icmid_jr_pair,1,0,Central Africa,Vili_Wikipedia.pdf,"Les Vili auraient vécu harmonieusement avec les
Yombé, les Lumbu, les Vungu, les Punu et les
2
Kugni au sein du royaume de Loango . Avec ces
3,2
peuples, ils ont développé le Bundiku , une
relation de bon voisinage qui permet de prévenir
des conflits, notamment grâce aux plaisanteries.",,geopr,ESHIRA/BAPOUNOU,Punu,index,https://en.wikipedia.org/wiki/Punu_people,murdock,VILI,VILI,gis_exact,gis:murdock,1
Sabe,Tessian,keerthana_analysis,1,0,BurkinaFaso,,,,,,Sabe,,,,,Tessian,,,0
Samo,SONGHAI,keerthana_analysis,1,0,BurkinaFaso,,,,murdock,SAMO,Samo,index,ethnic_entity_index,murdock,SONGHAI,SONGHAI,index,ethnic_entity_index,1
Samo,Yalma,keerthana_analysis,1,0,BurkinaFaso,,,,murdock,SAMO,Samo,index,ethnic_entity_index,,,Yalma,,,0
Samo,Yana,keerthana_analysis,1,0,BurkinaFaso,,,,murdock,SAMO,Samo,index,ethnic_entity_index,murdock,MOSSI,Yana,index,ethnic_entity_index,1
Samo,Zaose,keerthana_analysis,1,0,BurkinaFaso,,,,murdock,SAMO,Samo,index,ethnic_entity_index,,,Zaose,,,0
Sanga,Yendoumman,llm_ehraf,1,0,WesternAfrica,/Dogon_Griaule_222_NK,"According to the people of Sanga, the villages of Yendoumman were built
upon ground that is without rocks, which to their eyes is an inconvenience,
perhaps because of the termites which cannot live in a rocky place but swarm
in the loose earth.

In order to celebrate their superiority, the people of Sanga sing:

yendummã de sãga ir[unknown]
sãgana taba yak˛o.
Sanga is worth more than Yendoumman
At Sanga, there are rocks.",Sanga sing songs celebrating superiority over Yendoumman; recurring inter-community mockery.,murdock,SANGA,SANGA,gis_exact,gis:murdock,,,Yendoumman,,,0
sarakolle,sedentary Fulani,llm_ehraf,1,0,WesternAfrica,/Fulani_Dupire_349_NK,In Fouta-Jalon this relationship existed in a parallel form between the sedentary Fulani and the traders whom they protected and whom they called “their sarakolle.”,Author notes a parallel institutional protected/trader joking relation in Fouta-Jalon between sedentary Fulani and 'sarakolle'.,,,sarakolle,,,,,sedentary Fulani,,,0
Sembla,TUSYAN,icmid_jr_pair,1,1,West Africa,Burkina_Nyamba_2001.html,Tableau 1. Groupes alliés à plaisanteries,,,,Sembla,,,murdock,TUSYAN,Tusyan,index,ethnic_entity_index,0
Senikèlè,SONGHAI,keerthana_analysis,1,0,BurkinaFaso,,,,,,Senikèlè,,,murdock,SONGHAI,SONGHAI,index,ethnic_entity_index,0
Senufo,Tusyan,keerthana_analysis,2,0,BurkinaFaso,,,,murdock,SENUFO,Senufo,index,ethnic_entity_index,murdock,TUSYAN,Tusyan,index,ethnic_entity_index,1
Senufo,Yana,keerthana_analysis,1,0,BurkinaFaso,,,,murdock,SENUFO,Senufo,index,ethnic_entity_index,murdock,MOSSI,Yana,index,ethnic_entity_index,1
Senufo,Zerma,keerthana_analysis,1,0,BurkinaFaso,,,,murdock,SENUFO,Senufo,index,ethnic_entity_index,murdock,ZERMA,Zerma,index,ethnic_entity_index,1
Serers,Tukulor,icmid_sheet1,1,0,,https://www.101lasttribes.com/tribes/tukulor.html,,,,,Serers,,,murdock,TUKULOR,Tukulor,index,ethnic_entity_index,0
SERER,Tukulor,icmid_jr_pair,1,0,West Africa,"Serer_Evans_2025
 [for Tukulor] Tukulor_Galvan_2006.pdf
[for Balante] Balante_Badjie_2020.pdf","Broader solidarities, meanwhile, have
 been promoted in the interests of peace by deploying visual arts, performing arts,
 traditional ceremonies and cousinage a plaisanterie—a joking relationship between
 different ethnic groups, in this case between the Jola and the Serer (a larger group
 from Senegal north of The Gambia). Cultural days/weekends have at times been
 organised involving one or more of the above elements (AJAC–APRAN 2000; de
 Jong 2005; Foucher 2007b; Warrington 2013).
 [for Tukulor] For example, upon meeting a person of the Serer ethnic group, a Tukolor might include among the usual greetings a jab like ""Oh, you're a Serer? Then you're my slave"". To which it would be appropriate for the Serer person to retort, ""No, no, all Tukolors are the slaves of the Serer"". Or Serer neighbors with last name Faye and Diouf, also understood to have a joking kinship, might follow this exchange: ""Diouf? Diouf, you all eat too much."" ""Oh, you Fayes, you can't invite a Faye over to your house, because you will never have enough food to feed him."" Both parties might continue this type of mutually insulting banter for a short time, and greetings aside, move on to everyday conversation or the particular subject that brings them together.

[for Balante]       TABLE I. CATEGORIES AND JOKING RELATIONSHIP AFFILIATES",,murdock,SERER,Serer,index,ethnic_entity_index,murdock,TUKULOR,Tukulor,index,ethnic_entity_index,1
Sie,Yam(ə)l(ə)g,llm_ehraf,1,0,WesternAfrica,/Tallensi_Fortes_94_NK,The people of Yam(ə)l(ə)g and of Sie used to act in the same way towards each other before the political jealousies that to-day poison their relationship arose.,Text reports patterned mutual actions between named communities prior to political conflict.,,,Sie,,,,,Yam(ə)l(ə)g,,,0
slaves they acquired during the period of jihad,Wodaabe,llm_ehraf,1,0,WesternAfrica,/Fulani_Kaartinen_7_NK,"Ancient marriages8 between Wodaabe headmen and their Beriberi and Kanouri neighbors, as well as between Wodaabe and the slaves they acquired during the period of jihad, have remained as a basis of dendiraagal between Woodaabe and their ancient allies and serfs (ibid.: 27, 29, 37, ; 1970, ).",Text states marriages between Wodaabe and their acquired slaves form dendiraagal tying Wodaabe and serfs into joking/allied relations.,,,slaves they acquired during the period of jihad,,,,,Wodaabe,,,0
Sombie,Tessian,keerthana_analysis,1,0,BurkinaFaso,,,,,,Sombie,,,,,Tessian,,,0
SONGHAI,Tuareg,icmid_jr_pair,1,0,West Africa,"Songhai_Cisse_2013
 [for Dogon] Bozo_Attino_2021","The Hausa, the Zerma and the Sonrai, the
 Tuareg and the Sonrai the Fulbe and the Kanuri, the Zerma, the Sonrai and the Tuareg are paired
 joking kins.
 [for Dogon] Le cousinage est un pacte social scellé et inviolable qui lie deux clans à
 l’intérieur de la même communauté (Traoré et Diarra ; Maïga et Touré) ou
 entre deux groupes ethniques (Dogon et Songhay, Songhay et Mossi ; Bozo et
 Dogon). Il a généralement un fondement idéologique et remonte dans
 l’histoire des communautés. Il peut être aussi récent et volontaire (Maïga et
 Coulibaly).",,murdock,SONGHAI,SONGHAI,index,ethnic_entity_index,geopr,TUAREG,Tuareg,index,ethnic_entity_index,1
SONGHAI,Tuaregs,keerthana_analysis,1,0,BurkinaFaso,,,,murdock,SONGHAI,SONGHAI,index,ethnic_entity_index,greg,TUAREGS,Tuaregs,index,ethnic_entity_index,1
SONGHAI,Venda,keerthana_analysis,1,0,BurkinaFaso,,,,murdock,SONGHAI,SONGHAI,index,ethnic_entity_index,murdock,VENDA,Venda,index,ethnic_entity_index,1
SONGHAI,Zerma,icmid_jr_pair,1,0,West Africa,"Bargu_Schottman_1995.pdf
 [for Songhai] Songhai_Cisse_2013","The Baatombu are tied by a joking relations
 the Nago to the south and the Djerma, a subgr
 With members of these two ethnic groups,
 tionship, joking is largely limited to occasio
 each other by the name of the group, instead o
 dress, the partners will exchange a few mocki
 by cultura,
 [for Songhai] The Hausa, the Zerma and the Sonrai, the
 Tuareg and the Sonrai the Fulbe and the Kanuri, the Zerma, the Sonrai and the Tuareg are paired
 joking kins.",Bargu is another name for baatombu,murdock,SONGHAI,SONGHAI,index,ethnic_entity_index,murdock,ZERMA,Zerma,index,ethnic_entity_index,1
sud-ouest,Zerma,keerthana_analysis,1,0,BurkinaFaso,,,,,,sud-ouest,,,murdock,ZERMA,Zerma,index,ethnic_entity_index,0
Sukuma,ZARAMO,icmid_jr_pair,1,0,East Africa,Madame_Paulme.pdf,"The Sukuma policeman explained that utani was a custom well known and observed between certain tribes. For instance, the Sukuma stood in utani with the Zaramu and the Zigua.",,murdock,SUKUMA,Sukuma,index,ethnic_entity_index,murdock,ZARAMO,Zaramo,index,ethnic_entity_index,1
